10921	Vaffeljernet	Davolio, Nancy	1998-03-09 00:00:00.0	176.48
10922	Hanari Carnes	Buchanan, Steven	1998-03-05 00:00:00.0	62.74
10923	La maison dAsie	King, Robert	1998-03-13 00:00:00.0	68.26
10924	Berglunds snabbkop	Leverling, Janet	1998-04-08 00:00:00.0	151.52
10925	Hanari Carnes	Leverling, Janet	1998-03-13 00:00:00.0	2.27
10926	Ana Trujillo Emparedados y helados	Peacock, Margaret	1998-03-11 00:00:00.0	39.92
10927	La corne dabondance	Peacock, Margaret	1998-04-08 00:00:00.0	19.79
10928	Galeridel gastroo	Davolio, Nancy	1998-03-18 00:00:00.0	1.36
10929	Frankenversand	Suyama, Michael	1998-03-12 00:00:00.0	33.93
10930	Supres deces	Peacock, Margaret	1998-03-18 00:00:00.0	15.55
10931	Richter Supermarkt	Peacock, Margaret	1998-03-19 00:00:00.0	13.60
10932	Bon app	Callahan, Laura	1998-03-24 00:00:00.0	134.64
10933	Island Trading	Suyama, Michael	1998-03-16 00:00:00.0	54.15
10934	Lehmanns Marktstand	Leverling, Janet	1998-03-12 00:00:00.0	32.01
10935	Wellington Importadora	Peacock, Margaret	1998-03-18 00:00:00.0	47.59
10936	Great Lakes Food Market	Leverling, Janet	1998-03-18 00:00:00.0	33.68
10937	Cactus Comidas para llevar	King, Robert	1998-03-13 00:00:00.0	31.51
10938	QUICK-Stop	Leverling, Janet	1998-03-16 00:00:00.0	31.89
10939	Magazzini Alimentari Riuniti	Fuller, Andrew	1998-03-13 00:00:00.0	76.33
10940	Bon app	Callahan, Laura	1998-03-23 00:00:00.0	19.77
10941	Save-a-lot Markets	King, Robert	1998-03-20 00:00:00.0	400.81
10942	Reggiani Caseifici	Dodsworth, Anne	1998-03-18 00:00:00.0	17.95
10943	Bs Beverages	Peacock, Margaret	1998-03-19 00:00:00.0	2.17
10944	Bottom-Dollar Markets	Suyama, Michael	1998-03-13 00:00:00.0	52.92
10945	Morgenstern Gesundkost	Peacock, Margaret	1998-03-18 00:00:00.0	10.22
10946	Vaffeljernet	Davolio, Nancy	1998-03-19 00:00:00.0	27.20
10947	Bs Beverages	Leverling, Janet	1998-03-16 00:00:00.0	3.26
10948	Godos Cocina Tica	Leverling, Janet	1998-03-19 00:00:00.0	23.39
10949	Bottom-Dollar Markets	Fuller, Andrew	1998-03-17 00:00:00.0	74.44
10950	Magazzini Alimentari Riuniti	Davolio, Nancy	1998-03-23 00:00:00.0	2.50
10951	Richter Supermarkt	Dodsworth, Anne	1998-04-07 00:00:00.0	30.85
10952	Alfreds Futterkiste	Davolio, Nancy	1998-03-24 00:00:00.0	40.42
10953	Around the Horn	Dodsworth, Anne	1998-03-25 00:00:00.0	23.72
10954	LINO-Delicateses	Buchanan, Steven	1998-03-20 00:00:00.0	27.91
10955	Folk och faB	Callahan, Laura	1998-03-20 00:00:00.0	3.26
10956	Blauer See Delikatessen	Suyama, Michael	1998-03-20 00:00:00.0	44.65
10957	HILARIO-Abastos	Callahan, Laura	1998-03-27 00:00:00.0	105.36
10958	Oceo Atlaico Ltda.	King, Robert	1998-03-27 00:00:00.0	49.56
10959	Gourmet Lanchonetes	Suyama, Michael	1998-03-23 00:00:00.0	4.98
10960	HILARIO-Abastos	Leverling, Janet	1998-04-08 00:00:00.0	2.08
10961	Queen Cozinha	Callahan, Laura	1998-03-30 00:00:00.0	104.47
10962	QUICK-Stop	Callahan, Laura	1998-03-23 00:00:00.0	275.79
10963	Furia Bacalhau e Frutos do Mar	Dodsworth, Anne	1998-03-26 00:00:00.0	2.70
10964	Spealitedu monde	Leverling, Janet	1998-03-24 00:00:00.0	87.38
10965	Old World Delicatessen	Suyama, Michael	1998-03-30 00:00:00.0	144.38
10966	Chop-suey Chinese	Peacock, Margaret	1998-04-08 00:00:00.0	27.19
10967	Toms Spezialitan	Fuller, Andrew	1998-04-02 00:00:00.0	62.22
10968	Ernst Handel	Davolio, Nancy	1998-04-01 00:00:00.0	74.60
10969	Comeio Mineiro	Davolio, Nancy	1998-03-30 00:00:00.0	0.21
10970	Boo Comidas preparadas	Dodsworth, Anne	1998-04-24 00:00:00.0	16.16
10971	France restauration	Fuller, Andrew	1998-04-02 00:00:00.0	121.82
10972	La corne dabondance	Peacock, Margaret	1998-03-26 00:00:00.0	0.02
10973	La corne dabondance	Suyama, Michael	1998-03-27 00:00:00.0	15.17
10974	Split Rail Beer & Ale	Leverling, Janet	1998-04-03 00:00:00.0	12.96
10975	Bottom-Dollar Markets	Davolio, Nancy	1998-03-27 00:00:00.0	32.27
10976	HILARIO-Abastos	Davolio, Nancy	1998-04-03 00:00:00.0	37.97
10977	Folk och faB	Callahan, Laura	1998-04-10 00:00:00.0	208.50
10978	Maison Dewey	Dodsworth, Anne	1998-04-23 00:00:00.0	32.82
10979	Ernst Handel	Callahan, Laura	1998-03-31 00:00:00.0	353.07
10980	Folk och faB	Peacock, Margaret	1998-04-17 00:00:00.0	1.26
10981	Hanari Carnes	Davolio, Nancy	1998-04-02 00:00:00.0	193.37
10982	Bottom-Dollar Markets	Fuller, Andrew	1998-04-08 00:00:00.0	14.01
10983	Save-a-lot Markets	Fuller, Andrew	1998-04-06 00:00:00.0	657.54
10984	Save-a-lot Markets	Davolio, Nancy	1998-04-03 00:00:00.0	211.22
10985	Hungry Owl All-Night Grocers	Fuller, Andrew	1998-04-02 00:00:00.0	91.51
10986	Oceo Atlaico Ltda.	Callahan, Laura	1998-04-21 00:00:00.0	217.86
10987	Eastern Connection	Callahan, Laura	1998-04-06 00:00:00.0	185.48
10988	Rattlesnake Canyon Grocery	Leverling, Janet	1998-04-10 00:00:00.0	61.14
10989	Que Delia	Fuller, Andrew	1998-04-02 00:00:00.0	34.76
10990	Ernst Handel	Fuller, Andrew	1998-04-07 00:00:00.0	117.61
10991	QUICK-Stop	Davolio, Nancy	1998-04-07 00:00:00.0	38.51
10992	The Big Cheese	Davolio, Nancy	1998-04-03 00:00:00.0	4.27
10993	Folk och faB	King, Robert	1998-04-10 00:00:00.0	8.81
10994	Vaffeljernet	Fuller, Andrew	1998-04-09 00:00:00.0	65.53
10995	Pericles Comidas clacas	Davolio, Nancy	1998-04-06 00:00:00.0	46.00
10996	QUICK-Stop	Peacock, Margaret	1998-04-10 00:00:00.0	1.12
10997	LILA-Supermercado	Callahan, Laura	1998-04-13 00:00:00.0	73.91
10998	Wolski  Zajazd	Callahan, Laura	1998-04-17 00:00:00.0	20.31
10999	Ottilies Kaladen	Suyama, Michael	1998-04-10 00:00:00.0	96.35
11000	Rattlesnake Canyon Grocery	Fuller, Andrew	1998-04-14 00:00:00.0	55.12
11001	Folk och faB	Fuller, Andrew	1998-04-14 00:00:00.0	197.30
11002	Save-a-lot Markets	Peacock, Margaret	1998-04-16 00:00:00.0	141.16
11003	The Cracker Box	Leverling, Janet	1998-04-08 00:00:00.0	14.91
11004	Maison Dewey	Leverling, Janet	1998-04-20 00:00:00.0	44.84
11005	Wilman Kala	Fuller, Andrew	1998-04-10 00:00:00.0	0.75
11006	Great Lakes Food Market	Leverling, Janet	1998-04-15 00:00:00.0	25.19
11007	Princesa Isabel Vinhos	Callahan, Laura	1998-04-13 00:00:00.0	202.24
11008	Ernst Handel	King, Robert		79.46
11009	Godos Cocina Tica	Fuller, Andrew	1998-04-10 00:00:00.0	59.11
11010	Reggiani Caseifici	Fuller, Andrew	1998-04-21 00:00:00.0	28.71
11011	Alfreds Futterkiste	Leverling, Janet	1998-04-13 00:00:00.0	1.21
11012	Frankenversand	Davolio, Nancy	1998-04-17 00:00:00.0	242.95
11013	Romero y tomillo	Fuller, Andrew	1998-04-10 00:00:00.0	32.99
11014	LINO-Delicateses	Fuller, Andrew	1998-04-15 00:00:00.0	23.60
11015	Santeourmet	Fuller, Andrew	1998-04-20 00:00:00.0	4.62
11016	Around the Horn	Dodsworth, Anne	1998-04-13 00:00:00.0	33.80
11017	Ernst Handel	Dodsworth, Anne	1998-04-20 00:00:00.0	754.26
11018	Lonesome Pine Restaurant	Peacock, Margaret	1998-04-16 00:00:00.0	11.65
11019	Rancho grande	Suyama, Michael		3.17
11020	Ottilies Kaladen	Fuller, Andrew	1998-04-16 00:00:00.0	43.30
11021	QUICK-Stop	Leverling, Janet	1998-04-21 00:00:00.0	297.18
11022	Hanari Carnes	Dodsworth, Anne	1998-05-04 00:00:00.0	6.27
11023	Bs Beverages	Davolio, Nancy	1998-04-24 00:00:00.0	123.83
11024	Eastern Connection	Peacock, Margaret	1998-04-20 00:00:00.0	74.36
11025	Wartian Herkku	Suyama, Michael	1998-04-24 00:00:00.0	29.17
11026	Franchi S.p.A.	Peacock, Margaret	1998-04-28 00:00:00.0	47.09
11027	Bottom-Dollar Markets	Davolio, Nancy	1998-04-20 00:00:00.0	52.52
11028	Kolich Essen	Fuller, Andrew	1998-04-22 00:00:00.0	29.59
11029	Chop-suey Chinese	Peacock, Margaret	1998-04-27 00:00:00.0	47.84
11030	Save-a-lot Markets	King, Robert	1998-04-27 00:00:00.0	830.75
11031	Save-a-lot Markets	Suyama, Michael	1998-04-24 00:00:00.0	227.22
11032	White Clover Markets	Fuller, Andrew	1998-04-23 00:00:00.0	606.19
11033	Richter Supermarkt	King, Robert	1998-04-23 00:00:00.0	84.74
11034	Old World Delicatessen	Callahan, Laura	1998-04-27 00:00:00.0	40.32
11035	Supres deces	Fuller, Andrew	1998-04-24 00:00:00.0	0.17
11036	Drachenblut Delikatessen	Callahan, Laura	1998-04-22 00:00:00.0	149.47
11037	Godos Cocina Tica	King, Robert	1998-04-27 00:00:00.0	3.20
11038	Supres deces	Davolio, Nancy	1998-04-30 00:00:00.0	29.59
11039	LINO-Delicateses	Davolio, Nancy		65.00
11040	Great Lakes Food Market	Peacock, Margaret		18.84
11041	Chop-suey Chinese	Leverling, Janet	1998-04-28 00:00:00.0	48.22
11042	Comeio Mineiro	Fuller, Andrew	1998-05-01 00:00:00.0	29.99
11043	Spealitedu monde	Buchanan, Steven	1998-04-29 00:00:00.0	8.80
11044	Wolski  Zajazd	Peacock, Margaret	1998-05-01 00:00:00.0	8.72
11045	Bottom-Dollar Markets	Suyama, Michael		70.58
11046	Die Wandernde Kuh	Callahan, Laura	1998-04-24 00:00:00.0	71.64
11047	Eastern Connection	King, Robert	1998-05-01 00:00:00.0	46.62
11048	Bottom-Dollar Markets	King, Robert	1998-04-30 00:00:00.0	24.12
11049	Gourmet Lanchonetes	Leverling, Janet	1998-05-04 00:00:00.0	8.34
11050	Folk och faB	Callahan, Laura	1998-05-05 00:00:00.0	59.41
11051	La maison dAsie	King, Robert		2.79
11052	Hanari Carnes	Leverling, Janet	1998-05-01 00:00:00.0	67.26
11053	Piccolo und mehr	Fuller, Andrew	1998-04-29 00:00:00.0	53.05
11054	Cactus Comidas para llevar	Callahan, Laura		0.33
11055	HILARIO-Abastos	King, Robert	1998-05-05 00:00:00.0	120.92
11056	Eastern Connection	Callahan, Laura	1998-05-01 00:00:00.0	278.96
11057	North/South	Leverling, Janet	1998-05-01 00:00:00.0	4.13
11058	Blauer See Delikatessen	Dodsworth, Anne		31.14
11059	Ricardo Adocicados	Fuller, Andrew		85.80
11060	Franchi S.p.A.	Fuller, Andrew	1998-05-04 00:00:00.0	10.98
11061	Great Lakes Food Market	Peacock, Margaret		14.01
11062	Reggiani Caseifici	Peacock, Margaret		29.93
11063	Hungry Owl All-Night Grocers	Leverling, Janet	1998-05-06 00:00:00.0	81.73
11064	Save-a-lot Markets	Davolio, Nancy	1998-05-04 00:00:00.0	30.09
11065	LILA-Supermercado	Callahan, Laura		12.91
11066	White Clover Markets	King, Robert	1998-05-04 00:00:00.0	44.72
11067	Drachenblut Delikatessen	Davolio, Nancy	1998-05-06 00:00:00.0	7.98
11068	Queen Cozinha	Callahan, Laura		81.75
11069	Tortuga Restaurante	Davolio, Nancy	1998-05-06 00:00:00.0	15.67
11070	Lehmanns Marktstand	Fuller, Andrew		136.00
11071	LILA-Supermercado	Davolio, Nancy		0.93
11072	Ernst Handel	Peacock, Margaret		258.64
11073	Pericles Comidas clacas	Fuller, Andrew		24.95
11074	Simons bistro	King, Robert		18.44
11075	Richter Supermarkt	Callahan, Laura		6.19
11076	Bon app	Peacock, Margaret		38.28
11077	Rattlesnake Canyon Grocery	Davolio, Nancy		8.53
